source	project	run_id	model	task	algo	G	steps	created	headline_metric
tinker	tinker	772de34b-985d-5eb2-bb4f-32e39f49e3f7:train:0	openai/gpt-oss-20b	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 04:43:06.128042+00:00	
tinker	tinker	82fa60e9-543a-5409-a525-c4001c9d7798:train:0	nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 04:43:05.655661+00:00	
tinker	tinker	adb53cd8-9043-5a3a-b93a-025a8e522a9f:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 04:43:04.962992+00:00	
tinker	tinker	924a9a37-7361-5386-847d-9272c599147c:train:0	Qwen/Qwen3-32B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 04:43:30.687164+00:00	
tinker	tinker	d123d425-b228-50f9-b451-1f6e293adcf8:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 04:42:51.886693+00:00	
tinker	tinker	88fa01fa-afd5-548a-9511-039a09ea8165:train:0	meta-llama/Llama-3.1-8B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 04:43:01.510995+00:00	
tinker	tinker	6012303a-ee05-560e-b1d1-7f84fcf790f8:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 04:40:13.684130+00:00	
tinker	tinker	5dc31b0e-d659-5ec2-b04f-f1693fd1be2f:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-05-03 15:06:20.661789+00:00	
tinker	tinker	2640ddbe-7621-5849-b18e-d6c9c7b086d3:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-05-03 14:51:46.724612+00:00	
tinker	tinker	1ed9e1be-6ac9-50d0-913e-738158840d27:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 03:56:55.491866+00:00	
tinker	tinker	bd7fe40f-b711-533e-b193-62cf7cb56d11:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 03:55:08.082602+00:00	
tinker	tinker	b8d29624-c314-5213-b53b-6dcbb4f46d2e:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 03:54:14.260361+00:00	
tinker	tinker	bf77225a-12f0-5773-bae8-6c8af10c63ca:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 03:26:09.986188+00:00	
tinker	tinker	9565282d-0cd9-555a-bcd3-5964dcb3cf75:train:0	Qwen/Qwen3.5-4B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 03:25:13.666245+00:00	
tinker	tinker	d438940b-e800-5c51-ba0a-d6bf04aeafeb:train:0	meta-llama/Llama-3.1-8B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 03:17:32.185933+00:00	
tinker	tinker	a5df3e9e-1ba9-55a2-8da2-6523854de84a:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 03:17:24.098534+00:00	
tinker	tinker	b079e75a-0673-54f7-8816-b63beec7cd22:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 03:17:03.963458+00:00	
tinker	tinker	93657ad2-7f91-5454-b4ef-b28019bbc6c9:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 03:15:50.669713+00:00	
tinker	tinker	2e353025-a959-5fa3-b75e-ef0ef9d10917:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 03:13:48.861676+00:00	
tinker	tinker	9ceceddf-d278-5bc4-93cd-1370d30a3986:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 03:11:40.925019+00:00	
tinker	tinker	efcd0489-19f3-581b-ba46-36a557e42d8c:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 03:09:37.826098+00:00	
tinker	tinker	134e0fc2-0d15-58b4-b8d6-140f35891321:train:0	Qwen/Qwen3.5-4B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 02:59:12.049112+00:00	
tinker	tinker	baefba55-f865-5a8d-93ee-274648925525:train:0	Qwen/Qwen3.5-4B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 02:58:04.305799+00:00	
tinker	tinker	89a21c7a-ba76-57e5-9056-ed343893df86:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 02:57:30.987878+00:00	
tinker	tinker	8c778082-2fa2-5666-8344-62f5e7749cf3:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 02:57:39.977351+00:00	
tinker	tinker	37cbfc96-f3af-5cf3-b675-2fde7767b48c:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 02:57:32.932462+00:00	
tinker	tinker	27eea422-f9b0-5ac5-8664-e46b0046d5ce:train:0	meta-llama/Llama-3.1-8B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 02:57:26.633986+00:00	
tinker	tinker	3964a70c-8e91-5c3e-95f5-29e86b928f8b:train:0	meta-llama/Llama-3.1-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 02:57:20.377377+00:00	
tinker	tinker	74e61e21-cebd-56eb-9344-4efc24f77165:train:0	Qwen/Qwen3.5-4B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 02:56:56.742703+00:00	
tinker	tinker	c2997a1c-77a4-537c-a2ec-39a535a3c1a5:train:0	Qwen/Qwen3.5-4B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-22 02:53:20.769397+00:00	
tinker	tinker	c0447b06-1926-517e-ae14-d11228d5c227:train:0	Qwen/Qwen3.5-4B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-21 19:57:14.870674+00:00	
tinker	tinker	a7ee0f4f-e7d7-58ac-9bbf-563e8acfc800:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-20 07:05:37.820172+00:00	
tinker	tinker	44859302-7cb8-57d1-ada1-d5b40cc77950:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-20 07:02:35.826781+00:00	
tinker	tinker	f3937e9e-71f2-5270-83f3-ee7ca0cc9cd8:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-20 06:44:44.184825+00:00	
tinker	tinker	ec0c5aa0-0601-5bd4-838a-13a60e7f7377:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 22:23:56.795561+00:00	
tinker	tinker	bb74911a-bc8f-5bdb-8f54-84b21762a53e:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 22:20:15.783182+00:00	
tinker	tinker	d4c7179b-de04-5918-b7d0-48655b695b37:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 22:18:32.966466+00:00	
tinker	tinker	68bd7001-1cb5-5df3-bc17-3ed561dc0551:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 22:14:04.661201+00:00	
tinker	tinker	b50bf5e6-82ea-5e3e-966a-5541e476b5b1:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 22:09:52.513827+00:00	
tinker	tinker	29de9291-86ec-5d9b-a0a9-8b975e2bc1ac:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 22:08:20.659596+00:00	
tinker	tinker	45873c54-37ce-5c28-97a7-82de39e6d4cd:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 22:05:06.205380+00:00	
tinker	tinker	a0f46261-1410-5a5b-b8dd-ee78da7d078e:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 22:04:01.091906+00:00	
tinker	tinker	3bf01b20-e833-5221-b2ce-db45de6ad022:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 21:55:20.379516+00:00	
tinker	tinker	f7800e2d-8a00-5b17-a8b8-fde20118a0a9:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 21:52:31.941287+00:00	
tinker	tinker	fdae45d2-6017-5ae8-8352-9d24a681f355:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 21:41:52.976464+00:00	
tinker	tinker	d168c44d-ce2c-505d-93cf-90750897aa59:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 21:39:45.243197+00:00	
tinker	tinker	b31843ce-5dcb-554f-afb2-d63900cdb341:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 21:25:24.279125+00:00	
tinker	tinker	09383cb2-52d0-5c00-ba26-e9200bdec25c:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 20:25:15.923008+00:00	
tinker	tinker	0941de70-382f-53da-951f-47d857f6d4c8:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 20:23:26.214769+00:00	
tinker	tinker	4e5fa873-4f82-5a12-861b-76c33943a36d:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 20:03:07.815227+00:00	
tinker	tinker	63e1c283-bd11-57eb-b8b1-538a91226d1d:train:0	meta-llama/Llama-3.3-70B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:43:36.295380+00:00	
tinker	tinker	0b72cafc-0123-5405-8034-b69f9e64c2ec:train:0	meta-llama/Llama-3.3-70B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:41:06.483776+00:00	
tinker	tinker	b3ce6b4d-6571-5f5f-9a70-fdc29b10e8bb:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:40:16.461101+00:00	
tinker	tinker	0b5457f3-e254-5457-b859-50d264855b27:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:54:00.110279+00:00	
tinker	tinker	deebbc82-10b8-57eb-bb0d-89d1895e592f:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:39:12.248197+00:00	
tinker	tinker	2b4c11f8-ec55-5265-b6ba-0ec1850dc81b:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 16:16:21.394001+00:00	
tinker	tinker	d5d4bf4c-6430-5083-a3a8-648c79dc00b5:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:31:27.601026+00:00	
tinker	tinker	bd1a8d2c-52f8-52c1-b764-4ff045286650:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:39:03.447987+00:00	
tinker	tinker	3d610aae-9d2a-51bc-8770-080badc94a31:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:20:23.424279+00:00	
tinker	tinker	aef9f2ca-c5c3-524d-9c02-71e47d67e692:train:0	meta-llama/Llama-3.3-70B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:12:17.705928+00:00	
tinker	tinker	47ce857c-70fe-5a23-b958-69463707121a:train:0	meta-llama/Llama-3.3-70B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:12:30.337253+00:00	
tinker	tinker	5e33e9ce-704f-5eae-94f9-76c2424bca12:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:11:19.156824+00:00	
tinker	tinker	2dd2a57c-8e91-5edb-9644-d4b9471f6785:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:12:17.824626+00:00	
tinker	tinker	94bd5b45-eacc-5998-8be5-6da721d20f2b:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:12:30.284509+00:00	
tinker	tinker	41ff7d1c-16c2-5a2d-97e3-a5eec98963d2:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:12:33.483798+00:00	
tinker	tinker	d4be0f47-f985-537c-b2e7-932268ac5ff6:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:12:19.654520+00:00	
tinker	tinker	9ef95c3c-16bb-5d96-8b49-86cc95a7502a:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:12:22.735460+00:00	
tinker	tinker	ca715b8e-ce87-5d1c-8ca5-652be62476cb:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:03:01.038473+00:00	
tinker	tinker	863f06bd-ffd4-534b-be7f-3e10f9a0f86f:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:03:34.471464+00:00	
tinker	tinker	34f61bac-a9d5-57b8-8167-d11c8ca0e454:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:02:34.719117+00:00	
tinker	tinker	34500c82-2e58-502f-84aa-9d917ed59d83:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:03:29.088532+00:00	
tinker	tinker	01848b9b-a1df-5337-967f-72aa89574fca:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:03:31.728628+00:00	
tinker	tinker	8f6c11c9-4ac6-5e4b-80c8-abc6ae27badc:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:02:58.423052+00:00	
tinker	tinker	782afa1d-7715-5de8-b1d6-7c3d8c075682:train:0	meta-llama/Llama-3.3-70B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:05:38.295176+00:00	
tinker	tinker	55b12edb-e3af-5bfe-b0f8-7134ea717f5f:train:0	meta-llama/Llama-3.3-70B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 15:04:30.895379+00:00	
tinker	tinker	f20e286c-8ae9-58c5-868d-0f26304e04d3:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 14:44:13.218585+00:00	
tinker	tinker	9808f0ff-6c22-5a7e-81a2-d358cd0426fa:train:0	meta-llama/Llama-3.1-70B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 14:27:28.975650+00:00	
tinker	tinker	b3093e7c-1b3f-529e-8784-9e016c41aaf1:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 14:23:09.996710+00:00	
tinker	tinker	99c7e34e-94ab-59d5-bd01-0e66af263470:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 14:27:13.203197+00:00	
tinker	tinker	5afd351b-7eb8-5bed-9349-82c1e48c5d6a:train:0	meta-llama/Llama-3.1-8B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 14:27:13.547007+00:00	
tinker	tinker	07c73744-cab5-5092-851e-b3ea58d35a5d:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 14:23:08.567719+00:00	
tinker	tinker	c070ed2c-becf-5109-8b16-ec218098c4c5:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 14:22:45.741383+00:00	
tinker	tinker	2e5b10f8-27e2-5c38-948f-07bd16d0a061:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 14:17:49.610037+00:00	
tinker	tinker	54fa4a29-5660-5d76-8496-b42431f80d73:train:0	meta-llama/Llama-3.1-70B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 14:27:32.883504+00:00	
tinker	tinker	1075d19d-d1a7-5285-9da7-e01b188ec8d4:train:0	moonshotai/Kimi-K2.5	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 14:27:14.624499+00:00	
tinker	tinker	9e6c47cb-f513-53dd-bae0-4377a1d05afd:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 14:23:34.537296+00:00	
tinker	tinker	5f202164-ccc3-50ba-9ace-1d73401dfb6b:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 14:13:12.071782+00:00	
tinker	tinker	5ec6cd03-82ad-5074-a1fa-68073be0a79a:train:0	meta-llama/Llama-3.3-70B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 14:14:38.171310+00:00	
tinker	tinker	9804562a-9df5-5bc5-a19e-2b9ad9777a03:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 14:04:54.729561+00:00	
tinker	tinker	76717be2-b05c-5d12-8f5a-60c398544b42:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 14:02:08.248137+00:00	
tinker	tinker	97c1be1b-c3af-554d-b7f0-87be996559d7:train:0	Qwen/Qwen3-30B-A3B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 14:08:18.255068+00:00	
tinker	tinker	d819181c-0081-55b8-9571-6caa5e48fb36:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 13:46:11.297987+00:00	
tinker	tinker	feb1dc64-5958-5e8e-9e51-ad816ec2ea37:train:0	meta-llama/Llama-3.3-70B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 13:53:50.593942+00:00	
tinker	tinker	10b020fa-ca52-58fa-acdf-9075cc7a2256:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 13:49:01.191683+00:00	
tinker	tinker	227c8bac-ef8f-5501-90a9-bbc8c3bd4fe8:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 13:43:26.228929+00:00	
tinker	tinker	37e20bba-4d01-588a-a47a-7905a8ef82e1:train:0	nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 13:56:40.358143+00:00	
tinker	tinker	6667faa1-cac8-5328-81ec-ba14a458dd56:train:0	Qwen/Qwen3.5-35B-A3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 14:01:58.242293+00:00	
tinker	tinker	1e04b0d0-17b0-514d-92d8-8ec3a962a4fd:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 14:08:25.925786+00:00	
tinker	tinker	b378ef49-51b2-5fc5-91d0-b453e78e56cf:train:0	meta-llama/Llama-3.3-70B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 13:32:50.127102+00:00	
tinker	tinker	a862a70e-3af8-5a6a-943a-1104d0c372ce:train:0	meta-llama/Llama-3.3-70B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 13:09:46.333708+00:00	
tinker	tinker	6d734114-ee79-5e81-ae42-651c79d91147:train:0	meta-llama/Llama-3.3-70B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 13:07:27.829197+00:00	
tinker	tinker	1e2361ca-bb3a-5ee3-b998-20fec2267244:train:0	meta-llama/Llama-3.3-70B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 13:06:11.527878+00:00	
tinker	tinker	d78d223b-53b5-5bfd-b99e-9d76785193c3:train:0	meta-llama/Llama-3.3-70B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 13:01:33.421312+00:00	
tinker	tinker	8654f65b-61cc-5bb9-b6e1-a155f6563298:train:0	Qwen/Qwen3-235B-A22B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 13:28:54.480830+00:00	
tinker	tinker	0b9165d8-f402-5905-9e33-27d0b2d56ce1:train:0	Qwen/Qwen3-235B-A22B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 13:18:27.879120+00:00	
tinker	tinker	6d8738fd-5f45-56c9-90f2-3e2d39924316:train:0	Qwen/Qwen3-235B-A22B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 13:14:20.722906+00:00	
tinker	tinker	26dac38a-d51a-59f7-b872-088c58ac06e8:train:0	nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-BF16	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 13:35:28.581167+00:00	
tinker	tinker	d8d3ddb0-933c-5c5c-9714-7ebd10788012:train:0	nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-BF16	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 13:32:30.811321+00:00	
tinker	tinker	272a9a06-435e-5aa0-9cf7-d970476c37f8:train:0	nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-BF16	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 13:31:01.435139+00:00	
tinker	tinker	3fd600fd-6982-5061-8edc-c2da2c7f2f0e:train:0	deepseek-ai/DeepSeek-V3.1	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 12:49:58.812277+00:00	
tinker	tinker	0416d5d1-161b-5264-8b69-4612314d3b41:train:0	deepseek-ai/DeepSeek-V3.1	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 12:49:54.422388+00:00	
tinker	tinker	c589e374-95d8-520d-8a4e-1b688bc5550f:train:0	deepseek-ai/DeepSeek-V3.1	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 12:32:48.392245+00:00	
tinker	tinker	5761c236-774f-5b29-926e-13bd6af310b1:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 12:17:44.416010+00:00	
tinker	tinker	c82c876f-b1ff-517c-b19b-472b3df8e4b4:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 12:19:36.943768+00:00	
tinker	tinker	16d810a0-9818-5f4c-820c-23fc91270769:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 12:15:17.583865+00:00	
tinker	tinker	472ed7e8-5289-58cb-bb46-cc0091de7688:train:0	meta-llama/Llama-3.3-70B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 11:45:11.883868+00:00	
tinker	tinker	de39d965-b3f3-5317-b4e7-259a9472f2e0:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 11:56:50.302120+00:00	
tinker	tinker	0290b1b0-bd3a-5b99-99ca-f9557a57d184:train:0	meta-llama/Llama-3.3-70B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 11:40:51.361080+00:00	
tinker	tinker	789144b4-3e18-52f6-afc6-1646fd9db2b5:train:0	meta-llama/Llama-3.3-70B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 11:38:32.364350+00:00	
tinker	tinker	57f4d068-2997-577c-895e-05f2265935a5:train:0	meta-llama/Llama-3.1-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 11:51:01.909136+00:00	
tinker	tinker	200252fc-0649-5b39-8030-ba0fa5d07e84:train:0	deepseek-ai/DeepSeek-V3.1-Base	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 12:15:21.424685+00:00	
tinker	tinker	a0d96a00-54e1-569c-a56c-98520819f14f:train:0	openai/gpt-oss-120b	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 11:36:53.504348+00:00	
tinker	tinker	a1d398a3-cea7-55fd-97d9-8b61001550b2:train:0	moonshotai/Kimi-K2.5	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 11:40:42.850284+00:00	
tinker	tinker	a5715c67-65ef-5db8-a5ce-6d115a04b874:train:0	moonshotai/Kimi-K2-Thinking	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 11:56:38.901824+00:00	
tinker	tinker	b39ea661-c094-5ecb-bed7-925c3e22f285:train:0	meta-llama/Llama-3.1-70B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 11:48:23.831307+00:00	
tinker	tinker	9f27c001-b92c-55a7-9e12-1a8bd858e16d:train:0	Qwen/Qwen3-8B-Base	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-04-19 11:31:32.599786+00:00	
