fset	c	seed	threshold	cost_per_tx	flagged_frac
20raw	100	590	0.8600	0.680500	0.0005
20raw	100	590	0.8700	0.730400	0.0004
20raw	100	590	0.8800	0.780300	0.0003
20raw	100	590	0.8900	0.810300	0.0003
20raw	100	590	0.9000	0.840300	0.0003
20raw	100	590	0.9100	0.900300	0.0003
20raw	100	590	0.9200	0.960100	0.0001
20raw	100	590	0.9300	1.030100	0.0001
20raw	100	590	0.9400	1.040100	0.0001
20raw	100	590	0.9500	1.090000	0.0000
20raw	100	590	0.9600	1.190000	0.0000
20raw	100	590	0.9700	1.270000	0.0000
20raw	100	590	0.9800	1.330000	0.0000
20raw	100	590	0.9900	1.440000	0.0000
20raw	100	590	1.0000	1.440000	0.0000
20raw	1000	590	0.0100	0.965000	0.9650
20raw	1000	590	0.0200	0.915000	0.9150
20raw	1000	590	0.0300	0.855700	0.8557
20raw	1000	590	0.0400	0.793800	0.7938
20raw	1000	590	0.0500	0.729200	0.7292
20raw	1000	590	0.0600	0.666700	0.6667
20raw	1000	590	0.0700	0.612100	0.6121
20raw	1000	590	0.0800	0.561500	0.5615
20raw	1000	590	0.0900	0.512700	0.5127
20raw	1000	590	0.1000	0.471000	0.4710
20raw	1000	590	0.1100	0.433700	0.4337
20raw	1000	590	0.1200	0.398200	0.3982
20raw	1000	590	0.1300	0.367600	0.3676
20raw	1000	590	0.1400	0.339600	0.3396
20raw	1000	590	0.1500	0.314000	0.3140
20raw	1000	590	0.1600	0.288200	0.2882
20raw	1000	590	0.1700	0.262600	0.2626
20raw	1000	590	0.1800	0.240300	0.2403
20raw	1000	590	0.1900	0.220500	0.2205
20raw	1000	590	0.2000	0.204400	0.2044
20raw	1000	590	0.2100	0.188800	0.1888
20raw	1000	590	0.2200	0.173700	0.1737
20raw	1000	590	0.2300	0.159600	0.1596
20raw	1000	590	0.2400	0.146200	0.1462
20raw	1000	590	0.2500	0.135000	0.1350
20raw	1000	590	0.2600	0.123200	0.1232
20raw	1000	590	0.2700	0.115300	0.1153
20raw	1000	590	0.2800	0.106200	0.1062
20raw	1000	590	0.2900	0.098100	0.0981
20raw	1000	590	0.3000	0.091100	0.0911
20raw	1000	590	0.3100	0.082500	0.0825
20raw	1000	590	0.3200	0.076900	0.0769
20raw	1000	590	0.3300	0.071600	0.0716
20raw	1000	590	0.3400	0.067700	0.0677
20raw	1000	590	0.3500	0.062500	0.0625
20raw	1000	590	0.3600	0.057500	0.0575
20raw	1000	590	0.3700	0.053300	0.0533
20raw	1000	590	0.3800	0.048800	0.0488
20raw	1000	590	0.3900	0.044700	0.0447
20raw	1000	590	0.4000	0.041800	0.0418
20raw	1000	590	0.4100	0.039100	0.0391
20raw	1000	590	0.4200	0.037000	0.0370
20raw	1000	590	0.4300	0.034900	0.0349
20raw	1000	590	0.4400	0.032700	0.0327
20raw	1000	590	0.4500	0.130800	0.0308
20raw	1000	590	0.4600	0.128700	0.0287
20raw	1000	590	0.4700	0.126600	0.0266
20raw	1000	590	0.4800	0.125600	0.0256
20raw	1000	590	0.4900	0.123900	0.0239
20raw	1000	590	0.5000	0.122000	0.0220
20raw	1000	590	0.5100	0.120900	0.0209
20raw	1000	590	0.5200	0.119600	0.0196
20raw	1000	590	0.5300	0.118200	0.0182
20raw	1000	590	0.5400	0.117100	0.0171
20raw	1000	590	0.5500	0.115600	0.0156
20raw	1000	590	0.5600	0.314600	0.0146
20raw	1000	590	0.5700	0.314100	0.0141
20raw	1000	590	0.5800	0.313300	0.0133
20raw	1000	590	0.5900	0.312200	0.0122
20raw	1000	590	0.6000	0.310000	0.0100
20raw	1000	590	0.6100	0.309700	0.0097
20raw	1000	590	0.6200	0.608900	0.0089
20raw	1000	590	0.6300	0.708500	0.0085
20raw	1000	590	0.6400	0.808100	0.0081
20raw	1000	590	0.6500	1.007500	0.0075
20raw	1000	590	0.6600	1.207100	0.0071
20raw	1000	590	0.6700	1.406600	0.0066
20raw	1000	590	0.6800	1.606600	0.0066
20raw	1000	590	0.6900	2.005700	0.0057
20raw	1000	590	0.7000	2.005200	0.0052
20raw	1000	590	0.7100	2.104700	0.0047
20raw	1000	590	0.7200	2.304600	0.0046
20raw	1000	590	0.7300	2.904100	0.0041
20raw	1000	590	0.7400	3.003600	0.0036
20raw	1000	590	0.7500	3.303200	0.0032
20raw	1000	590	0.7600	3.603000	0.0030
20raw	1000	590	0.7700	3.802900	0.0029
20raw	1000	590	0.7800	4.002600	0.0026
20raw	1000	590	0.7900	4.102200	0.0022
20raw	1000	590	0.8000	4.401700	0.0017
20raw	1000	590	0.8100	4.501600	0.0016
20raw	1000	590	0.8200	4.801500	0.0015
20raw	1000	590	0.8300	5.301300	0.0013
20raw	1000	590	0.8400	5.701200	0.0012
20raw	1000	590	0.8500	6.400900	0.0009
20raw	1000	590	0.8600	6.800500	0.0005
20raw	1000	590	0.8700	7.300400	0.0004
20raw	1000	590	0.8800	7.800300	0.0003
20raw	1000	590	0.8900	8.100300	0.0003
20raw	1000	590	0.9000	8.400300	0.0003
20raw	1000	590	0.9100	9.000300	0.0003
20raw	1000	590	0.9200	9.600100	0.0001
20raw	1000	590	0.9300	10.300100	0.0001
20raw	1000	590	0.9400	10.400100	0.0001
20raw	1000	590	0.9500	10.900000	0.0000
20raw	1000	590	0.9600	11.900000	0.0000
20raw	1000	590	0.9700	12.700000	0.0000
20raw	1000	590	0.9800	13.300000	0.0000
20raw	1000	590	0.9900	14.400000	0.0000
20raw	1000	590	1.0000	14.400000	0.0000
24full	1	42	0.0100	0.969700	0.9697
24full	1	42	0.0200	0.919700	0.9197
24full	1	42	0.0300	0.859000	0.8590
24full	1	42	0.0400	0.792700	0.7927
24full	1	42	0.0500	0.731200	0.7312
24full	1	42	0.0600	0.670900	0.6709
24full	1	42	0.0700	0.610800	0.6108
24full	1	42	0.0800	0.557800	0.5578
24full	1	42	0.0900	0.509400	0.5094
24full	1	42	0.1000	0.461600	0.4616
24full	1	42	0.1100	0.416500	0.4165
24full	1	42	0.1200	0.376500	0.3765
24full	1	42	0.1300	0.343000	0.3430
24full	1	42	0.1400	0.311700	0.3117
24full	1	42	0.1500	0.284700	0.2847
24full	1	42	0.1600	0.259300	0.2593
24full	1	42	0.1700	0.236600	0.2366
24full	1	42	0.1800	0.216500	0.2165
24full	1	42	0.1900	0.198300	0.1983
24full	1	42	0.2000	0.180900	0.1809
24full	1	42	0.2100	0.165800	0.1658
24full	1	42	0.2200	0.151400	0.1514
24full	1	42	0.2300	0.139400	0.1394
24full	1	42	0.2400	0.127200	0.1272
24full	1	42	0.2500	0.116600	0.1166
24full	1	42	0.2600	0.107700	0.1077
24full	1	42	0.2700	0.097600	0.0976
24full	1	42	0.2800	0.089100	0.0891
24full	1	42	0.2900	0.082100	0.0821
24full	1	42	0.3000	0.076000	0.0760
24full	1	42	0.3100	0.071300	0.0713
24full	1	42	0.3200	0.064700	0.0647
24full	1	42	0.3300	0.061100	0.0611
24full	1	42	0.3400	0.056100	0.0561
24full	1	42	0.3500	0.052200	0.0522
24full	1	42	0.3600	0.048600	0.0486
24full	1	42	0.3700	0.044600	0.0446
24full	1	42	0.3800	0.042100	0.0421
24full	1	42	0.3900	0.039000	0.0390
24full	1	42	0.4000	0.036300	0.0363
24full	1	42	0.4100	0.033600	0.0336
24full	1	42	0.4200	0.031600	0.0316
24full	1	42	0.4300	0.029600	0.0296
24full	1	42	0.4400	0.027200	0.0272
24full	1	42	0.4500	0.025800	0.0258
24full	1	42	0.4600	0.024100	0.0241
24full	1	42	0.4700	0.022600	0.0226
24full	1	42	0.4800	0.020700	0.0207
24full	1	42	0.4900	0.018900	0.0189
24full	1	42	0.5000	0.017900	0.0179
24full	1	42	0.5100	0.016700	0.0167
24full	1	42	0.5200	0.015800	0.0158
24full	1	42	0.5300	0.014400	0.0144
24full	1	42	0.5400	0.014000	0.0140
24full	1	42	0.5500	0.013600	0.0136
24full	1	42	0.5600	0.013100	0.0131
24full	1	42	0.5700	0.012100	0.0120
24full	1	42	0.5800	0.011500	0.0113
24full	1	42	0.5900	0.011200	0.0110
24full	1	42	0.6000	0.010600	0.0103
24full	1	42	0.6100	0.009800	0.0094
24full	1	42	0.6200	0.008600	0.0082
24full	1	42	0.6300	0.007800	0.0074
24full	1	42	0.6400	0.007600	0.0071
24full	1	42	0.6500	0.007200	0.0065
24full	1	42	0.6600	0.006600	0.0058
24full	1	42	0.6700	0.006100	0.0052
24full	1	42	0.6800	0.005200	0.0042
24full	1	42	0.6900	0.005100	0.0038
24full	1	42	0.7000	0.005100	0.0034
24full	1	42	0.7100	0.004800	0.0029
24full	1	42	0.7200	0.004500	0.0024
24full	1	42	0.7300	0.004300	0.0020
24full	1	42	0.7400	0.004300	0.0020
24full	1	42	0.7500	0.004200	0.0018
24full	1	42	0.7600	0.004100	0.0017
24full	1	42	0.7700	0.004400	0.0016
24full	1	42	0.7800	0.004500	0.0015
24full	1	42	0.7900	0.005000	0.0015
24full	1	42	0.8000	0.005400	0.0014
24full	1	42	0.8100	0.005400	0.0012
24full	1	42	0.8200	0.006100	0.0011
24full	1	42	0.8300	0.006400	0.0010
24full	1	42	0.8400	0.006500	0.0008
24full	1	42	0.8500	0.006700	0.0008
24full	1	42	0.8600	0.007400	0.0006
24full	1	42	0.8700	0.007700	0.0006
24full	1	42	0.8800	0.007900	0.0003
24full	1	42	0.8900	0.008300	0.0001
24full	1	42	0.9000	0.008800	0.0001
24full	1	42	0.9100	0.009400	0.0001
24full	1	42	0.9200	0.009800	0.0000
24full	1	42	0.9300	0.010500	0.0000
24full	1	42	0.9400	0.010900	0.0000
24full	1	42	0.9500	0.011200	0.0000
24full	1	42	0.9600	0.011900	0.0000
24full	1	42	0.9700	0.012700	0.0000
24full	1	42	0.9800	0.013600	0.0000
24full	1	42	0.9900	0.014400	0.0000
24full	1	42	1.0000	0.014400	0.0000
24full	10	42	0.0100	0.969700	0.9697
24full	10	42	0.0200	0.919700	0.9197
24full	10	42	0.0300	0.859000	0.8590
24full	10	42	0.0400	0.792700	0.7927
24full	10	42	0.0500	0.731200	0.7312
24full	10	42	0.0600	0.670900	0.6709
24full	10	42	0.0700	0.610800	0.6108
24full	10	42	0.0800	0.557800	0.5578
24full	10	42	0.0900	0.509400	0.5094
24full	10	42	0.1000	0.461600	0.4616
24full	10	42	0.1100	0.416500	0.4165
24full	10	42	0.1200	0.376500	0.3765
24full	10	42	0.1300	0.343000	0.3430
24full	10	42	0.1400	0.311700	0.3117
24full	10	42	0.1500	0.284700	0.2847
24full	10	42	0.1600	0.259300	0.2593
24full	10	42	0.1700	0.236600	0.2366
24full	10	42	0.1800	0.216500	0.2165
24full	10	42	0.1900	0.198300	0.1983
24full	10	42	0.2000	0.180900	0.1809
24full	10	42	0.2100	0.165800	0.1658
24full	10	42	0.2200	0.151400	0.1514
24full	10	42	0.2300	0.139400	0.1394
24full	10	42	0.2400	0.127200	0.1272
24full	10	42	0.2500	0.116600	0.1166
24full	10	42	0.2600	0.107700	0.1077
24full	10	42	0.2700	0.097600	0.0976
24full	10	42	0.2800	0.089100	0.0891
24full	10	42	0.2900	0.082100	0.0821
24full	10	42	0.3000	0.076000	0.0760
24full	10	42	0.3100	0.071300	0.0713
24full	10	42	0.3200	0.064700	0.0647
24full	10	42	0.3300	0.061100	0.0611
24full	10	42	0.3400	0.056100	0.0561
24full	10	42	0.3500	0.052200	0.0522
24full	10	42	0.3600	0.048600	0.0486
24full	10	42	0.3700	0.044600	0.0446
24full	10	42	0.3800	0.042100	0.0421
24full	10	42	0.3900	0.039000	0.0390
24full	10	42	0.4000	0.036300	0.0363
24full	10	42	0.4100	0.033600	0.0336
24full	10	42	0.4200	0.031600	0.0316
24full	10	42	0.4300	0.029600	0.0296
24full	10	42	0.4400	0.027200	0.0272
24full	10	42	0.4500	0.025800	0.0258
24full	10	42	0.4600	0.024100	0.0241
24full	10	42	0.4700	0.022600	0.0226
24full	10	42	0.4800	0.020700	0.0207
24full	10	42	0.4900	0.018900	0.0189
24full	10	42	0.5000	0.017900	0.0179
24full	10	42	0.5100	0.016700	0.0167
24full	10	42	0.5200	0.015800	0.0158
24full	10	42	0.5300	0.014400	0.0144
24full	10	42	0.5400	0.014000	0.0140
24full	10	42	0.5500	0.013600	0.0136
24full	10	42	0.5600	0.013100	0.0131
24full	10	42	0.5700	0.013000	0.0120
24full	10	42	0.5800	0.013300	0.0113
24full	10	42	0.5900	0.013000	0.0110
24full	10	42	0.6000	0.013300	0.0103
24full	10	42	0.6100	0.013400	0.0094
24full	10	42	0.6200	0.012200	0.0082
24full	10	42	0.6300	0.011400	0.0074
24full	10	42	0.6400	0.012100	0.0071
24full	10	42	0.6500	0.013500	0.0065
24full	10	42	0.6600	0.013800	0.0058
24full	10	42	0.6700	0.014200	0.0052
24full	10	42	0.6800	0.014200	0.0042
24full	10	42	0.6900	0.016800	0.0038
24full	10	42	0.7000	0.020400	0.0034
24full	10	42	0.7100	0.021900	0.0029
24full	10	42	0.7200	0.023400	0.0024
24full	10	42	0.7300	0.025000	0.0020
24full	10	42	0.7400	0.025000	0.0020
24full	10	42	0.7500	0.025800	0.0018
24full	10	42	0.7600	0.025700	0.0017
24full	10	42	0.7700	0.029600	0.0016
24full	10	42	0.7800	0.031500	0.0015
24full	10	42	0.7900	0.036500	0.0015
24full	10	42	0.8000	0.041400	0.0014
24full	10	42	0.8100	0.043200	0.0012
24full	10	42	0.8200	0.051100	0.0011
24full	10	42	0.8300	0.055000	0.0010
24full	10	42	0.8400	0.057800	0.0008
24full	10	42	0.8500	0.059800	0.0008
24full	10	42	0.8600	0.068600	0.0006
24full	10	42	0.8700	0.071600	0.0006
24full	10	42	0.8800	0.076300	0.0003
24full	10	42	0.8900	0.082100	0.0001
24full	10	42	0.9000	0.087100	0.0001
24full	10	42	0.9100	0.093100	0.0001
24full	10	42	0.9200	0.098000	0.0000
24full	10	42	0.9300	0.105000	0.0000
24full	10	42	0.9400	0.109000	0.0000
24full	10	42	0.9500	0.112000	0.0000
24full	10	42	0.9600	0.119000	0.0000
24full	10	42	0.9700	0.127000	0.0000
24full	10	42	0.9800	0.136000	0.0000
24full	10	42	0.9900	0.144000	0.0000
24full	10	42	1.0000	0.144000	0.0000
24full	100	42	0.0100	0.969700	0.9697
24full	100	42	0.0200	0.919700	0.9197
24full	100	42	0.0300	0.859000	0.8590
24full	100	42	0.0400	0.792700	0.7927
24full	100	42	0.0500	0.731200	0.7312
24full	100	42	0.0600	0.670900	0.6709
24full	100	42	0.0700	0.610800	0.6108
24full	100	42	0.0800	0.557800	0.5578
24full	100	42	0.0900	0.509400	0.5094
24full	100	42	0.1000	0.461600	0.4616
24full	100	42	0.1100	0.416500	0.4165
24full	100	42	0.1200	0.376500	0.3765
24full	100	42	0.1300	0.343000	0.3430
24full	100	42	0.1400	0.311700	0.3117
24full	100	42	0.1500	0.284700	0.2847
24full	100	42	0.1600	0.259300	0.2593
24full	100	42	0.1700	0.236600	0.2366
24full	100	42	0.1800	0.216500	0.2165
24full	100	42	0.1900	0.198300	0.1983
24full	100	42	0.2000	0.180900	0.1809
24full	100	42	0.2100	0.165800	0.1658
24full	100	42	0.2200	0.151400	0.1514
24full	100	42	0.2300	0.139400	0.1394
24full	100	42	0.2400	0.127200	0.1272
24full	100	42	0.2500	0.116600	0.1166
24full	100	42	0.2600	0.107700	0.1077
24full	100	42	0.2700	0.097600	0.0976
24full	100	42	0.2800	0.089100	0.0891
24full	100	42	0.2900	0.082100	0.0821
24full	100	42	0.3000	0.076000	0.0760
24full	100	42	0.3100	0.071300	0.0713
24full	100	42	0.3200	0.064700	0.0647
24full	100	42	0.3300	0.061100	0.0611
24full	100	42	0.3400	0.056100	0.0561
24full	100	42	0.3500	0.052200	0.0522
24full	100	42	0.3600	0.048600	0.0486
24full	100	42	0.3700	0.044600	0.0446
24full	100	42	0.3800	0.042100	0.0421
24full	100	42	0.3900	0.039000	0.0390
24full	100	42	0.4000	0.036300	0.0363
24full	100	42	0.4100	0.033600	0.0336
24full	100	42	0.4200	0.031600	0.0316
24full	100	42	0.4300	0.029600	0.0296
24full	100	42	0.4400	0.027200	0.0272
24full	100	42	0.4500	0.025800	0.0258
24full	100	42	0.4600	0.024100	0.0241
24full	100	42	0.4700	0.022600	0.0226
24full	100	42	0.4800	0.020700	0.0207
24full	100	42	0.4900	0.018900	0.0189
24full	100	42	0.5000	0.017900	0.0179
24full	100	42	0.5100	0.016700	0.0167
24full	100	42	0.5200	0.015800	0.0158
24full	100	42	0.5300	0.014400	0.0144
24full	100	42	0.5400	0.014000	0.0140
24full	100	42	0.5500	0.013600	0.0136
24full	100	42	0.5600	0.013100	0.0131
24full	100	42	0.5700	0.022000	0.0120
24full	100	42	0.5800	0.031300	0.0113
24full	100	42	0.5900	0.031000	0.0110
24full	100	42	0.6000	0.040300	0.0103
24full	100	42	0.6100	0.049400	0.0094
24full	100	42	0.6200	0.048200	0.0082
24full	100	42	0.6300	0.047400	0.0074
24full	100	42	0.6400	0.057100	0.0071
24full	100	42	0.6500	0.076500	0.0065
24full	100	42	0.6600	0.085800	0.0058
24full	100	42	0.6700	0.095200	0.0052
24full	100	42	0.6800	0.104200	0.0042
24full	100	42	0.6900	0.133800	0.0038
24full	100	42	0.7000	0.173400	0.0034
24full	100	42	0.7100	0.192900	0.0029
24full	100	42	0.7200	0.212400	0.0024
24full	100	42	0.7300	0.232000	0.0020
24full	100	42	0.7400	0.232000	0.0020
24full	100	42	0.7500	0.241800	0.0018
24full	100	42	0.7600	0.241700	0.0017
24full	100	42	0.7700	0.281600	0.0016
24full	100	42	0.7800	0.301500	0.0015
24full	100	42	0.7900	0.351500	0.0015
24full	100	42	0.8000	0.401400	0.0014
24full	100	42	0.8100	0.421200	0.0012
24full	100	42	0.8200	0.501100	0.0011
24full	100	42	0.8300	0.541000	0.0010
24full	100	42	0.8400	0.570800	0.0008
24full	100	42	0.8500	0.590800	0.0008
24full	100	42	0.8600	0.680600	0.0006
24full	100	42	0.8700	0.710600	0.0006
24full	100	42	0.8800	0.760300	0.0003
24full	100	42	0.8900	0.820100	0.0001
24full	100	42	0.9000	0.870100	0.0001
24full	100	42	0.9100	0.930100	0.0001
24full	100	42	0.9200	0.980000	0.0000
24full	100	42	0.9300	1.050000	0.0000
24full	100	42	0.9400	1.090000	0.0000
24full	100	42	0.9500	1.120000	0.0000
24full	100	42	0.9600	1.190000	0.0000
24full	100	42	0.9700	1.270000	0.0000
24full	100	42	0.9800	1.360000	0.0000
24full	100	42	0.9900	1.440000	0.0000
24full	100	42	1.0000	1.440000	0.0000
24full	1000	42	0.0100	0.969700	0.9697
24full	1000	42	0.0200	0.919700	0.9197
24full	1000	42	0.0300	0.859000	0.8590
24full	1000	42	0.0400	0.792700	0.7927
24full	1000	42	0.0500	0.731200	0.7312
24full	1000	42	0.0600	0.670900	0.6709
24full	1000	42	0.0700	0.610800	0.6108
24full	1000	42	0.0800	0.557800	0.5578
24full	1000	42	0.0900	0.509400	0.5094
24full	1000	42	0.1000	0.461600	0.4616
24full	1000	42	0.1100	0.416500	0.4165
24full	1000	42	0.1200	0.376500	0.3765
24full	1000	42	0.1300	0.343000	0.3430
24full	1000	42	0.1400	0.311700	0.3117
24full	1000	42	0.1500	0.284700	0.2847
24full	1000	42	0.1600	0.259300	0.2593
24full	1000	42	0.1700	0.236600	0.2366
24full	1000	42	0.1800	0.216500	0.2165
24full	1000	42	0.1900	0.198300	0.1983
24full	1000	42	0.2000	0.180900	0.1809
24full	1000	42	0.2100	0.165800	0.1658
24full	1000	42	0.2200	0.151400	0.1514
24full	1000	42	0.2300	0.139400	0.1394
24full	1000	42	0.2400	0.127200	0.1272
24full	1000	42	0.2500	0.116600	0.1166
24full	1000	42	0.2600	0.107700	0.1077
24full	1000	42	0.2700	0.097600	0.0976
24full	1000	42	0.2800	0.089100	0.0891
24full	1000	42	0.2900	0.082100	0.0821
24full	1000	42	0.3000	0.076000	0.0760
24full	1000	42	0.3100	0.071300	0.0713
24full	1000	42	0.3200	0.064700	0.0647
24full	1000	42	0.3300	0.061100	0.0611
24full	1000	42	0.3400	0.056100	0.0561
24full	1000	42	0.3500	0.052200	0.0522
24full	1000	42	0.3600	0.048600	0.0486
24full	1000	42	0.3700	0.044600	0.0446
24full	1000	42	0.3800	0.042100	0.0421
24full	1000	42	0.3900	0.039000	0.0390
24full	1000	42	0.4000	0.036300	0.0363
24full	1000	42	0.4100	0.033600	0.0336
24full	1000	42	0.4200	0.031600	0.0316
24full	1000	42	0.4300	0.029600	0.0296
24full	1000	42	0.4400	0.027200	0.0272
24full	1000	42	0.4500	0.025800	0.0258
24full	1000	42	0.4600	0.024100	0.0241
24full	1000	42	0.4700	0.022600	0.0226
24full	1000	42	0.4800	0.020700	0.0207
24full	1000	42	0.4900	0.018900	0.0189
24full	1000	42	0.5000	0.017900	0.0179
24full	1000	42	0.5100	0.016700	0.0167
24full	1000	42	0.5200	0.015800	0.0158
24full	1000	42	0.5300	0.014400	0.0144
24full	1000	42	0.5400	0.014000	0.0140
24full	1000	42	0.5500	0.013600	0.0136
24full	1000	42	0.5600	0.013100	0.0131
24full	1000	42	0.5700	0.112000	0.0120
24full	1000	42	0.5800	0.211300	0.0113
24full	1000	42	0.5900	0.211000	0.0110
24full	1000	42	0.6000	0.310300	0.0103
24full	1000	42	0.6100	0.409400	0.0094
24full	1000	42	0.6200	0.408200	0.0082
24full	1000	42	0.6300	0.407400	0.0074
24full	1000	42	0.6400	0.507100	0.0071
24full	1000	42	0.6500	0.706500	0.0065
24full	1000	42	0.6600	0.805800	0.0058
24full	1000	42	0.6700	0.905200	0.0052
24full	1000	42	0.6800	1.004200	0.0042
24full	1000	42	0.6900	1.303800	0.0038
24full	1000	42	0.7000	1.703400	0.0034
24full	1000	42	0.7100	1.902900	0.0029
24full	1000	42	0.7200	2.102400	0.0024
24full	1000	42	0.7300	2.302000	0.0020
24full	1000	42	0.7400	2.302000	0.0020
24full	1000	42	0.7500	2.401800	0.0018
24full	1000	42	0.7600	2.401700	0.0017
24full	1000	42	0.7700	2.801600	0.0016
24full	1000	42	0.7800	3.001500	0.0015
24full	1000	42	0.7900	3.501500	0.0015
24full	1000	42	0.8000	4.001400	0.0014
24full	1000	42	0.8100	4.201200	0.0012
24full	1000	42	0.8200	5.001100	0.0011
24full	1000	42	0.8300	5.401000	0.0010
24full	1000	42	0.8400	5.700800	0.0008
24full	1000	42	0.8500	5.900800	0.0008
24full	1000	42	0.8600	6.800600	0.0006
24full	1000	42	0.8700	7.100600	0.0006
24full	1000	42	0.8800	7.600300	0.0003
24full	1000	42	0.8900	8.200100	0.0001
24full	1000	42	0.9000	8.700100	0.0001
24full	1000	42	0.9100	9.300100	0.0001
24full	1000	42	0.9200	9.800000	0.0000
24full	1000	42	0.9300	10.500000	0.0000
24full	1000	42	0.9400	10.900000	0.0000
24full	1000	42	0.9500	11.200000	0.0000
24full	1000	42	0.9600	11.900000	0.0000
24full	1000	42	0.9700	12.700000	0.0000
24full	1000	42	0.9800	13.600000	0.0000
24full	1000	42	0.9900	14.400000	0.0000
24full	1000	42	1.0000	14.400000	0.0000
24full	1	179	0.0100	0.970600	0.9706
24full	1	179	0.0200	0.931800	0.9318
24full	1	179	0.0300	0.872200	0.8722
24full	1	179	0.0400	0.811100	0.8111
24full	1	179	0.0500	0.747000	0.7470
24full	1	179	0.0600	0.685700	0.6857
24full	1	179	0.0700	0.628100	0.6281
24full	1	179	0.0800	0.572400	0.5724
24full	1	179	0.0900	0.521300	0.5213
24full	1	179	0.1000	0.474500	0.4745
24full	1	179	0.1100	0.433800	0.4338
24full	1	179	0.1200	0.395200	0.3952
24full	1	179	0.1300	0.360800	0.3608
24full	1	179	0.1400	0.328500	0.3285
24full	1	179	0.1500	0.298200	0.2982
24full	1	179	0.1600	0.270100	0.2701
24full	1	179	0.1700	0.246600	0.2466
24full	1	179	0.1800	0.223100	0.2231
24full	1	179	0.1900	0.204000	0.2040
24full	1	179	0.2000	0.187300	0.1873
24full	1	179	0.2100	0.169600	0.1696
24full	1	179	0.2200	0.154100	0.1541
24full	1	179	0.2300	0.141000	0.1410
24full	1	179	0.2400	0.129900	0.1299
24full	1	179	0.2500	0.118900	0.1189
24full	1	179	0.2600	0.110200	0.1102
24full	1	179	0.2700	0.101100	0.1011
24full	1	179	0.2800	0.092300	0.0923
24full	1	179	0.2900	0.083400	0.0834
24full	1	179	0.3000	0.077200	0.0772
24full	1	179	0.3100	0.070200	0.0702
24full	1	179	0.3200	0.064900	0.0649
24full	1	179	0.3300	0.060700	0.0607
24full	1	179	0.3400	0.055200	0.0552
24full	1	179	0.3500	0.051900	0.0519
24full	1	179	0.3600	0.049100	0.0491
24full	1	179	0.3700	0.045800	0.0458
24full	1	179	0.3800	0.043100	0.0431
24full	1	179	0.3900	0.039900	0.0399
24full	1	179	0.4000	0.036200	0.0362
24full	1	179	0.4100	0.033400	0.0334
24full	1	179	0.4200	0.030900	0.0309
24full	1	179	0.4300	0.029100	0.0291
24full	1	179	0.4400	0.027400	0.0274
24full	1	179	0.4500	0.025600	0.0256
24full	1	179	0.4600	0.023700	0.0237
24full	1	179	0.4700	0.022000	0.0220
24full	1	179	0.4800	0.020100	0.0201
24full	1	179	0.4900	0.019200	0.0191
24full	1	179	0.5000	0.017700	0.0176
24full	1	179	0.5100	0.016900	0.0168
24full	1	179	0.5200	0.016100	0.0160
24full	1	179	0.5300	0.015100	0.0150
24full	1	179	0.5400	0.014300	0.0142
24full	1	179	0.5500	0.013500	0.0134
24full	1	179	0.5600	0.012900	0.0127
24full	1	179	0.5700	0.011800	0.0116
24full	1	179	0.5800	0.010900	0.0107
24full	1	179	0.5900	0.010200	0.0100
24full	1	179	0.6000	0.009900	0.0095
24full	1	179	0.6100	0.009200	0.0087
24full	1	179	0.6200	0.008600	0.0080
24full	1	179	0.6300	0.008400	0.0078
24full	1	179	0.6400	0.008000	0.0074
24full	1	179	0.6500	0.007600	0.0070
24full	1	179	0.6600	0.007400	0.0066
24full	1	179	0.6700	0.007300	0.0063
24full	1	179	0.6800	0.006600	0.0056
24full	1	179	0.6900	0.006600	0.0053
24full	1	179	0.7000	0.006500	0.0051
24full	1	179	0.7100	0.006400	0.0049
24full	1	179	0.7200	0.006000	0.0041
24full	1	179	0.7300	0.005700	0.0035
24full	1	179	0.7400	0.005500	0.0029
24full	1	179	0.7500	0.005600	0.0028
24full	1	179	0.7600	0.005100	0.0021
24full	1	179	0.7700	0.004900	0.0018
24full	1	179	0.7800	0.005200	0.0016
24full	1	179	0.7900	0.005000	0.0013
24full	1	179	0.8000	0.005100	0.0011
24full	1	179	0.8100	0.005400	0.0009
24full	1	179	0.8200	0.005600	0.0006
24full	1	179	0.8300	0.005700	0.0003
24full	1	179	0.8400	0.005800	0.0003
24full	1	179	0.8500	0.006300	0.0003
24full	1	179	0.8600	0.006700	0.0002
24full	1	179	0.8700	0.007400	0.0001
24full	1	179	0.8800	0.007800	0.0001
24full	1	179	0.8900	0.008400	0.0001
24full	1	179	0.9000	0.008800	0.0001
24full	1	179	0.9100	0.009300	0.0001
24full	1	179	0.9200	0.009500	0.0000
24full	1	179	0.9300	0.010100	0.0000
24full	1	179	0.9400	0.010500	0.0000
24full	1	179	0.9500	0.011700	0.0000
24full	1	179	0.9600	0.012300	0.0000
24full	1	179	0.9700	0.012800	0.0000
24full	1	179	0.9800	0.014000	0.0000
24full	1	179	0.9900	0.014400	0.0000
24full	1	179	1.0000	0.014400	0.0000
24full	10	179	0.0100	0.970600	0.9706
24full	10	179	0.0200	0.931800	0.9318
24full	10	179	0.0300	0.872200	0.8722
24full	10	179	0.0400	0.811100	0.8111
24full	10	179	0.0500	0.747000	0.7470
